gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
TSTA3,330,310,302,262,651,713
TTBK2,320,267,296,489,511,586
TTC1,165,223,206,196,521,244
TTC12,122,75,166,66,227,245
TTC13,134,50,228,227,420,339
TTC14,336,299,583,636,857,698
TTC15,270,445,359,604,884,443
TTC17,477,122,842,507,1368,1276
TTC19,332,297,391,727,642,557
TTC21A,52,32,75,35,191,40
TTC21B,295,166,440,277,660,397
TTC22,409,268,249,358,539,302
TTC23,128,31,175,132,330,295
TTC26,26,51,23,63,68,79
TTC3,555,835,1071,997,2321,2360
TTC31,196,276,226,317,518,448
TTC33,135,156,226,296,570,338
TTC37,902,705,1108,860,2014,1509
TTC38,109,122,219,215,611,268
TTC39A,103,64,75,64,190,37
TTC39B,194,125,224,594,250,198
TTC39C,336,602,451,789,758,400
TTC4,150,124,164,252,408,397
TTC5,82,104,122,163,204,195
TTC7A,494,887,659,1487,1559,1139
TTC7B,128,152,116,182,492,366
TTC9,730,68,1048,354,1251,142
TTC9C,73,117,89,54,188,152
TTF1,100,110,169,204,268,217
TTF2,293,237,404,395,555,612
TTK,112,121,139,301,108,256
TTL,816,560,680,1373,2233,1617
TTLL11,63,29,49,34,366,96
TTLL12,715,1602,615,1905,885,570
TTLL3,290,79,467,268,891,211
TTLL4,249,207,266,365,659,480
TTLL5,442,229,462,805,832,657
TTN,328503,1204,206612,3178,1675945,191624
TTPAL,225,416,207,958,532,1120
TTRAP,180,273,197,217,440,431
TTYH2,69,81,53,379,371,144
TTYH3,593,2055,402,2191,4609,2462
TUB,133,164,135,72,585,122
TUBA1A,103,37,140,112,624,357
TUBA1B,500,651,365,810,1396,1056
TUBA1C,545,557,609,987,999,1321
TUBB,1097,1468,973,1669,2276,2459
TUBB2A,153,139,144,73,248,234
TUBB2C,1358,943,1055,2723,2043,1716
TUBB3,15,83,27,390,229,409
TUBD1,87,49,60,109,129,168
TUBE1,88,34,110,86,204,123
TUBGCP2,388,562,524,788,1113,846
TUBGCP3,138,104,233,225,405,271
TUBGCP4,188,115,159,258,333,238
TUBGCP5,150,144,313,346,451,368
TUBGCP6,825,624,891,1651,2562,1701
TUFM,364,576,339,926,599,376
TUFT1,773,850,749,1214,574,1350
TUG1,1677,1549,1781,3289,4167,5819
TULP3,220,95,207,199,408,449
TULP4,1328,1063,1486,2616,2947,2974
TUSC1,182,141,93,118,340,252
TUSC3,114,9,201,470,265,64
TUSC4,59,18,74,42,140,99
TUT1,199,261,165,204,540,223
TWIST1,82,36,43,56,516,134
TWISTNB,166,89,155,359,288,448
TWSG1,441,455,495,339,1229,1046
TXLNA,1432,893,993,1739,2977,2302
TXLNB,393,0,371,5,1848,211
TXN,709,250,2266,1454,1547,1222
TXN2,525,606,400,939,1051,941
TXNDC1,378,657,619,877,878,1095
TXNDC10,486,292,848,674,1458,671
TXNDC11,207,249,234,212,594,470
TXNDC12,128,217,166,300,534,633
TXNDC13,274,42,341,257,1255,346
TXNDC14,142,121,105,127,214,220
TXNDC15,128,85,257,95,687,265
TXNDC16,68,58,164,80,205,146
TXNDC17,163,223,159,273,241,376
TXNDC4,297,117,362,536,477,494
TXNDC5,989,1432,726,1743,3153,2665
TXNDC9,75,90,162,179,202,279
TXNIP,8366,717,3270,955,16350,2021
TXNL1,116,78,206,170,257,119
TXNL4A,120,310,131,229,432,188
TXNL4B,140,165,124,259,322,228
TXNRD1,478,1465,425,930,2354,1757
TXNRD2,92,104,78,131,266,181
TYK2,583,463,626,811,2339,1135
TYMP,821,1498,473,1582,2759,3242
TYMS,134,181,122,191,208,160
TYRO3,229,278,129,154,375,191
TYSND1,225,198,298,798,412,565
TYW1,60,36,31,54,122,102
TYW3,123,104,123,184,207,262
U2AF1,205,252,288,352,293,234
U2AF2,1151,1431,915,1668,2737,2166
U58,49436,75449,176075,224248,143109,54254
UACA,865,371,1176,572,2069,874
UAP1,334,138,254,386,722,433
UAP1L1,108,211,204,640,522,304
UBA1,1854,1213,1920,3031,5830,4059
UBA2,386,465,560,742,1068,618
UBA3,334,95,501,497,906,542
UBA5,193,250,294,247,550,538
UBA52,428,304,435,409,891,730
UBA6,1267,1675,1955,2880,2074,3347
UBA7,371,70,585,443,1006,448
UBAC1,452,369,499,598,962,647
UBAC2,478,407,468,514,1063,695
UBAP1,604,385,514,676,1517,960
UBAP2,414,209,457,1061,748,602
UBAP2L,995,655,1057,1523,2178,1776
UBASH3B,163,69,103,238,539,346
UBB,62,84,139,131,197,178
UBC,905,619,877,1030,1769,1706
UBD,101,6,285,119,79,160
UBE2A,258,210,396,651,842,866
UBE2B,322,255,652,320,755,525
UBE2C,70,231,43,196,97,231
UBE2D1,191,118,248,208,692,428
UBE2D2,424,1001,650,642,1083,734
UBE2D3,451,313,489,643,1087,1070
UBE2E1,380,263,633,244,1002,597
UBE2E2,159,64,216,245,370,223
UBE2E3,73,45,62,62,97,184
UBE2F,101,130,98,149,276,354
UBE2G1,719,905,1250,1086,1561,1514
UBE2G2,612,683,575,679,1518,1194
UBE2H,390,548,383,642,998,1795
UBE2I,185,344,200,648,741,794
UBE2J1,502,396,610,372,1543,884
UBE2J2,271,477,278,518,717,561
UBE2K,1118,579,1388,1753,2218,2906
UBE2L3,237,218,185,393,564,543
UBE2L6,281,118,162,235,409,680
UBE2M,150,194,129,179,233,159
UBE2N,150,75,158,178,321,346
UBE2O,422,642,444,600,901,589
UBE2Q1,350,305,314,621,842,745
UBE2Q2,184,67,245,418,589,602
UBE2R2,770,321,526,860,1644,737
UBE2V1,303,458,252,695,598,1111
UBE2W,142,170,297,340,645,979
UBE2Z,880,1053,752,1897,2456,2566
UBE3A,725,652,813,1013,1617,1623
UBE3B,654,374,691,1037,1649,1287
UBE3C,1288,1567,1183,1878,2913,1893
UBE4A,906,478,1242,840,2562,2086
UBE4B,758,755,1015,1572,1557,1714
UBFD1,441,235,252,547,1275,768
UBIAD1,108,100,105,206,268,281
UBL3,401,255,1136,346,1199,563
UBL4A,297,431,257,523,915,936
UBLCP1,176,213,304,319,509,559
UBN1,694,1090,667,1473,2266,1924
UBOX5,80,85,97,148,233,153
UBP1,752,518,671,872,2009,980
UBQLN1,1048,712,1066,1337,2104,3192
UBQLN2,647,406,628,746,1092,1341
UBQLN4,86,143,33,77,135,139
UBR1,416,406,529,520,1558,1463
UBR2,522,380,812,650,1363,1211
UBR3,1221,857,1439,768,3084,1869
UBR4,3671,3528,3239,5081,11429,8844
UBR5,2466,2466,2924,2696,5806,9893
UBR7,333,316,312,402,743,552
UBTD1,124,139,46,151,377,193
UBTD2,135,408,177,320,641,572
UBTF,1109,1061,1014,1134,1932,1384
UBXN1,292,432,447,431,718,325
UBXN11,86,135,112,235,406,158
UBXN2A,105,217,132,147,232,405
UBXN2B,177,158,125,404,491,479
UBXN4,1592,1282,1848,2259,3520,3939
UBXN6,510,334,361,484,1397,469
UBXN7,524,693,425,1150,977,1916
UBXN8,54,39,90,75,113,31
UCHL1,23,54,123,38,253,58
UCHL5,146,126,288,219,291,427
UCHL5IP,92,137,118,151,250,190
UCK1,99,123,124,171,406,326
UCKL1,190,175,229,391,413,259
UCP2,141,65,190,138,1291,207
UCRC,288,278,471,643,664,455
UEVLD,109,53,155,110,302,367
UFC1,135,65,360,262,402,238
UFD1L,132,171,125,271,340,400
UFM1,209,220,311,414,493,742
UFSP2,58,86,142,165,229,226
UGCG,376,120,336,205,975,371
UGCGL1,817,552,815,1159,2219,1712
UGCGL2,192,143,348,347,776,461
UGDH,680,272,945,866,968,1171
UGP2,747,309,964,767,2007,904
UGT1A1,320,532,347,863,160,213
UGT1A10,301,515,324,851,159,201
UGT1A3,306,524,327,841,153,200
UGT1A4,310,546,331,841,156,207
UGT1A5,310,537,334,840,155,201
UGT1A6,323,529,327,869,173,218
UGT1A7,324,564,429,939,190,205
UGT1A8,301,515,323,826,153,205
UGT1A9,301,515,327,824,153,202
UHMK1,669,654,708,1182,1445,1970
UHRF1,56,199,45,77,183,97
UHRF1BP1,461,504,366,1129,1382,1057
UHRF1BP1L,389,165,592,562,1296,772
UHRF2,263,122,455,759,1033,479
UIMC1,226,180,325,254,575,285
ULK1,343,1157,576,860,1559,1571
ULK2,185,37,366,280,623,817
ULK3,523,179,599,827,1326,422
ULK4,65,45,179,120,247,136
UMPS,240,311,241,535,433,773
UNC119,33,81,39,74,108,97
UNC119B,505,767,481,958,1554,1008
UNC13B,729,182,709,878,1381,1008
UNC13D,269,233,269,606,963,262
UNC45A,909,1154,827,1381,1737,1940
UNC45B,329,0,381,11,1751,145
UNC5B,537,1106,396,2424,1430,1385
UNC84A,1343,2339,1995,2168,4215,3039
UNC84B,1360,1410,919,1721,4024,1888
UNC93B1,97,162,87,92,209,104
UNG,162,106,181,288,197,182
UNK,297,256,338,783,801,598
UNKL,207,212,226,670,807,331
UPF1,883,1227,827,1198,2262,1686
UPF2,475,476,793,1015,983,1235
UPF3B,133,179,209,256,204,162
UPP1,326,421,756,683,1200,326
UPRT,91,11,91,41,129,140
UQCC,221,157,253,289,565,398
UQCRB,235,191,329,128,524,575
UQCRC1,986,1061,998,1967,2032,1106
UQCRC2,880,791,971,1159,1664,1109
UQCRQ,165,168,266,137,407,186
URB1,1157,1300,1183,1302,2578,2186
URB2,433,348,247,652,802,662
URG4,509,499,439,848,1094,499
URM1,228,120,213,652,662,520
UROD,157,161,228,245,533,427
UROS,96,117,158,91,298,149
USF1,195,243,269,371,866,604
USF2,510,562,558,775,1610,657
USH1G,368,147,191,249,156,234
USP1,290,439,415,620,583,841
USP10,143,229,197,287,300,246
USP11,245,151,292,318,859,295
USP12,59,57,82,78,218,123
USP14,611,539,726,752,1260,959
USP15,702,578,1009,916,1678,1731
USP16,297,316,441,265,592,673
USP19,675,392,696,705,1554,716
USP2,249,36,256,28,711,151
USP20,288,319,429,680,878,711
USP21,139,82,126,179,190,195
USP22,1785,782,1577,3777,6725,5107
USP24,1558,1259,1814,1505,4001,3346
USP25,568,263,914,364,1160,841
USP28,393,167,384,313,1442,552
USP3,181,156,250,386,455,414
USP30,107,34,192,89,246,213
USP31,884,737,807,1708,1842,2713
USP32,411,412,355,364,1197,843
USP33,484,335,787,346,1191,1048
USP34,2159,1586,2729,3129,5316,4453
USP35,173,84,115,236,422,285
USP36,744,659,673,768,1496,1201
USP37,430,344,410,444,770,779
USP38,433,463,464,370,1110,1140
USP39,200,241,180,463,513,486
USP4,534,276,711,798,1657,804
USP42,162,56,201,241,215,214
USP43,93,124,87,195,133,279
USP45,162,24,192,346,476,356
USP46,310,344,404,601,653,685
USP47,873,291,1006,521,2254,1900
USP48,513,719,687,547,999,979
USP49,37,55,43,54,102,70
USP5,888,2107,875,1776,2211,2761
USP53,778,547,1181,493,1823,932
USP54,796,170,679,540,1098,517
USP6NL,414,182,555,247,441,465
USP7,938,842,907,1247,1852,1668
USP8,377,571,474,433,804,737
USP9X,2229,1581,2539,2333,5791,5886
USPL1,324,234,366,279,647,538
UST,171,255,223,605,397,389
UTP11L,147,114,208,174,414,328
UTP14A,76,120,105,232,179,238
UTP15,204,161,172,247,374,243
UTP18,178,495,199,251,380,363
UTP20,638,264,722,1188,1213,834
UTP3,438,541,364,653,519,574
UTP6,308,218,372,676,724,658
UTRN,3373,474,3971,2037,10626,2852
UTX,297,284,960,658,1259,1293
UVRAG,168,60,213,238,730,342
UXT,109,132,236,381,355,189
VAC14,423,912,350,1627,1298,989
VAMP1,67,54,150,139,381,165
VAMP2,163,329,262,337,574,530
VAMP3,507,524,597,981,1504,1252
VAMP4,94,62,103,89,159,226
VAMP8,237,167,223,273,367,453
VANGL1,477,992,454,453,915,2073
VAPA,990,966,1238,932,1756,1155
VAPB,436,210,386,790,786,1092
VARS,915,1122,715,1600,1983,1084
VARS2,437,672,364,413,851,568
VASH1,288,395,401,440,2594,740
VASP,439,817,321,693,1946,1212
VAT1,1256,884,677,818,2740,1837
VAV1,69,37,121,105,512,90
VAV2,217,443,230,1228,918,1601
VAV3,1283,235,2123,569,1264,1466
VBP1,164,237,248,307,376,477
VCAM1,225,29,210,46,221,73
VCAN,1633,952,1216,1053,20414,6063
VCP,1843,1219,2008,2885,5922,8465
VCPIP1,626,822,716,1283,1692,3156
VDAC1,103,162,202,141,301,114
VDAC2,96,73,91,108,103,132
VDR,469,248,309,988,974,1042
VEGFA,779,3118,676,2443,2029,1879
VEZF1,317,189,326,245,610,463
VEZT,600,336,686,609,1122,1669
VGLL3,557,127,280,94,1751,431
VGLL4,785,361,581,823,1683,1523
VHL,290,424,364,518,1103,621
VILL,72,13,114,93,263,25
VIM,3394,2202,4469,4499,21956,5349
VIPR1,64,44,115,181,75,155
VISA,2478,2676,1996,3150,5247,2838
VKORC1L1,67,167,92,159,175,202
VLDLR,604,13,438,758,1907,414
VPS11,236,140,287,309,678,575
VPS13A,1229,423,1875,1140,2298,1881
VPS13B,1430,1338,2605,2396,4189,5538
VPS13C,1508,452,1603,2247,6566,4783
VPS13D,5319,2599,5199,6130,9547,6951
VPS16,287,213,297,433,931,308
VPS18,396,700,253,1140,973,1156
VPS24,602,573,687,1259,1405,1535
VPS25,277,310,230,258,394,470
VPS26A,371,217,495,765,665,875
VPS26B,453,239,366,316,1125,702
VPS29,182,170,303,276,424,426
VPS33A,155,110,216,367,328,282
VPS33B,61,64,161,184,323,148
VPS35,615,717,828,1287,1218,1824
VPS36,546,351,836,693,1093,839
VPS37A,209,162,283,290,593,324
VPS37B,577,497,395,478,826,999
VPS37C,271,554,216,308,694,486
VPS39,658,534,770,883,1651,1096
VPS41,313,236,490,549,1098,4073
VPS45,274,93,472,253,691,543
VPS4A,485,766,379,678,1353,694
VPS4B,1238,1260,1447,1537,1818,1677
VPS52,598,490,762,944,1236,1009
VPS53,708,783,546,1254,1471,1760
VPS54,276,261,392,245,838,896
VPS72,127,91,115,223,292,334
VPS8,402,290,725,1086,1552,1044
VRK1,110,127,150,270,117,188
VRK2,166,115,296,457,359,339
VRK3,85,66,149,115,357,346
VSIG8,397,26,128,87,468,18
VSNL1,465,254,671,767,362,436
VTA1,331,221,450,576,536,714
VTI1A,202,154,198,338,677,467
VTI1B,125,87,114,212,300,184
VWA1,240,558,198,402,973,513
VWA2,84,92,57,467,74,12
VWA5A,385,19,661,321,1092,348
VWF,2874,718,2560,823,11508,2168
WAC,732,504,883,1188,1487,1530
WAPAL,1091,864,1201,910,2247,2275
WARS,429,360,511,2313,1783,2011
WARS2,74,80,132,236,190,168
WASF1,152,44,318,275,272,341
WASF2,990,938,681,891,1652,1526
WASF3,87,23,66,81,390,105
WASL,701,686,783,860,1326,2614
WBP11,233,666,261,337,411,551
WBP2,494,415,378,758,1103,1027
WBP4,129,117,161,152,247,247
WBP5,174,237,289,322,568,1116
WBSCR16,53,49,28,94,98,80
WDFY1,403,282,440,781,1313,1001
WDFY2,437,347,600,688,724,890
WDFY3,1483,964,1653,1304,4364,2825
WDFY4,352,145,398,416,2309,363
WDHD1,138,199,160,658,276,427
WDR1,1712,843,1216,2115,4277,4100
WDR12,195,157,156,240,202,218
WDR13,296,316,387,729,980,570
WDR18,120,235,104,215,457,254
WDR19,134,59,256,214,519,501
WDR20,216,130,233,253,457,411
WDR22,924,496,995,932,2009,1593
WDR23,452,451,403,916,1104,728
WDR24,149,145,98,277,375,244
WDR26,1958,900,3065,1401,3877,2571
WDR27,268,193,266,445,626,519
WDR3,418,489,373,356,546,787
WDR32,537,250,650,823,1253,1355
WDR33,362,463,676,517,859,822
WDR34,315,342,342,681,675,445
WDR35,141,74,203,387,420,266
WDR36,611,929,706,1104,1312,1396
WDR37,318,187,394,607,847,717
WDR4,140,401,122,188,301,258
WDR40A,582,519,750,858,1291,833
WDR41,286,108,312,405,599,330
WDR42A,959,833,1164,1168,3143,2027
WDR43,659,932,830,1590,1063,1571
WDR44,321,228,338,502,622,699
WDR45,51,93,87,90,279,227
WDR45L,352,335,413,356,732,759
WDR46,244,243,236,364,653,469
WDR47,486,277,667,575,705,1273
WDR48,279,114,326,256,657,417
WDR5,340,373,319,750,700,742
WDR51A,60,30,32,100,125,77
WDR51B,116,28,142,148,225,198
WDR52,70,48,131,161,212,219
WDR53,31,50,27,115,98,153
WDR55,233,346,247,319,500,215
WDR59,435,362,593,706,778,620
WDR5B,66,89,44,127,177,323
WDR6,1103,706,1049,1505,3693,1859
WDR60,191,195,317,191,601,198
WDR61,161,74,236,277,394,426
WDR62,81,265,167,305,235,195
WDR66,16,151,40,271,115,433
WDR67,62,179,96,240,152,335
WDR68,1092,1260,632,1084,2577,2288
WDR7,433,321,573,359,1097,525
WDR73,170,123,188,392,536,408
WDR74,187,378,106,241,334,267
WDR76,79,97,89,167,197,176
WDR77,307,317,253,311,712,612
WDR79,75,184,69,197,164,153
WDR8,84,144,109,254,232,204
WDR82,866,457,720,731,1808,991
WDR85,101,58,138,231,301,353
WDR89,104,106,103,158,178,183
WDR90,311,680,352,805,892,450
WDR91,543,633,1341,1301,1071,1892
WDR92,61,69,93,109,156,131
WDSOF1,110,152,137,216,181,664
WDSUB1,62,73,149,116,167,169
WDYHV1,50,18,42,105,129,174
WEE1,741,502,869,511,684,776
WFDC12,63,101,200,80,113,8
WFDC5,35,134,20,139,97,34
WFS1,101,135,127,155,503,456
WHDC1,99,29,139,107,283,176
WHSC1,792,900,583,914,1546,1199
WHSC1L1,693,524,731,647,1150,643
WHSC2,209,106,193,243,297,238
WIBG,252,105,261,329,424,371
WIF1,80,41,208,7,76,2
WIPF1,374,207,323,314,1938,894
WIPF2,578,598,511,1791,1240,1121
WIPI1,108,146,119,150,1166,321
WIPI2,269,375,307,446,858,808
WISP1,19,159,45,83,637,418
WIZ,270,322,225,341,664,515
WNK1,5089,4482,3727,4629,8879,14204
WNT10A,86,589,98,661,82,521
WNT2B,28,273,51,176,44,81
WNT4,76,53,194,211,101,610
WNT5A,417,714,607,1234,1200,2400
WNT7B,192,704,168,1116,238,1187
WNT9A,16,100,24,97,61,99
WRB,81,90,145,192,244,120
WRN,247,182,388,281,589,393
WRNIP1,344,519,356,457,775,1047
WSB1,751,1006,1547,2970,3462,2333
WSB2,519,529,443,712,2069,1201
WTAP,287,279,388,472,825,585
WTIP,111,111,71,49,288,76
WWC1,603,665,545,583,625,299
WWC2,282,84,419,225,1121,726
WWC3,532,236,460,524,1483,1508
WWOX,83,105,113,78,92,58
WWP1,325,176,465,337,646,1072
WWP2,374,457,503,627,822,560
WWTR1,506,284,422,727,1351,798
XAB2,147,121,185,207,457,256
XAF1,382,188,386,511,835,1330
XBP1,892,1020,549,1164,2457,1939
XDH,221,269,79,449,202,297
XIAP,480,349,745,1164,1245,1704
XIRP1,1177,6,474,21,2844,442
XIRP2,9915,15,10396,48,23309,7181
XKR8,55,86,60,67,316,104
XKRX,73,14,57,159,72,105
XPA,88,52,140,132,158,101
XPC,365,144,522,403,842,417
XPNPEP1,461,276,388,1023,1155,1091
XPNPEP3,154,204,163,357,373,626
XPO1,1230,1592,1763,2781,3371,3308
XPO4,836,562,918,658,1516,1128
XPO5,877,945,595,2139,1419,1525
XPO6,919,1098,834,1678,2927,2911
XPO7,957,707,823,1092,1944,1375
XPOT,237,379,271,879,552,774
XPR1,644,1065,596,1447,1228,3165
XRCC1,201,150,170,318,345,274
XRCC2,28,97,38,94,52,57
XRCC3,80,221,102,213,291,241
XRCC5,2027,1656,1906,2469,4409,4556
XRCC6,387,483,402,694,913,856
XRN1,955,673,1636,987,2642,2759
XRN2,700,592,758,1275,1671,985
XRRA1,110,39,46,73,374,302
XYLB,93,69,105,133,205,82
XYLT1,733,111,462,249,2181,549
XYLT2,288,423,330,435,869,1001
YAF2,118,28,161,126,254,254
YAP1,1655,764,1775,1287,3357,2467
YARS,440,651,506,1100,880,908
YARS2,66,91,99,211,183,220
YDJC,52,196,52,194,143,187
YEATS2,570,877,775,1872,1611,2591
YEATS4,48,75,95,85,61,123
YES1,387,404,460,370,894,847
YIF1A,140,337,135,295,406,480
YIF1B,75,139,49,136,196,89
YIPF3,251,264,307,381,910,723
YIPF4,149,157,257,362,373,473
YIPF5,255,137,346,271,621,670
YIPF6,93,75,135,288,236,406
YKT6,647,1316,508,1510,2021,1830
YLPM1,857,649,825,1381,1680,1407
YME1L1,1000,1062,1334,2219,2455,3078
YOD1,637,373,1653,684,1774,757
YPEL2,265,81,325,110,959,478
YPEL3,109,95,149,108,385,183
YPEL5,469,258,954,549,1173,1585
YRDC,102,145,112,188,248,283
YTHDC1,874,948,1264,872,1382,1264
YTHDC2,804,463,1087,606,1450,798
YTHDF1,327,209,405,1144,1092,1132
YTHDF2,311,160,301,359,478,518
YTHDF3,863,852,1271,1766,2435,4447
YWHAB,1680,1951,1842,2480,3632,3325
YWHAE,1154,1774,1068,2195,2871,2745
YWHAG,2607,2181,2392,3572,6181,6891
YWHAH,352,565,386,881,1016,1405
YWHAQ,831,1731,1088,2106,1627,3570
YWHAZ,558,671,639,534,829,3094
YY1,360,464,466,824,770,916
YY1AP1,257,139,286,307,647,418
ZADH2,284,255,254,302,854,404
ZAK,387,218,386,227,1447,573
ZBED2,359,525,421,392,207,139
ZBED4,404,340,314,855,905,1140
ZBTB1,312,256,498,630,1022,901
ZBTB10,182,44,165,60,749,555
ZBTB11,420,510,714,745,861,1263
ZBTB16,84,5,54,4,785,97
ZBTB17,223,360,192,314,585,398
ZBTB2,115,84,85,204,298,244
ZBTB20,214,10,211,49,789,236
ZBTB22,174,275,231,414,504,627
ZBTB24,179,53,215,280,519,452
ZBTB25,72,54,83,195,243,135
ZBTB3,83,120,122,177,203,250
ZBTB33,369,339,430,824,609,839
ZBTB34,246,180,274,532,902,720
ZBTB37,94,57,97,104,207,163
ZBTB38,623,238,637,855,1784,1879
ZBTB39,226,169,158,376,483,527
ZBTB4,1325,1127,1111,1288,2377,2745
ZBTB40,705,781,663,524,1824,1409
ZBTB41,338,394,447,715,847,1788
ZBTB42,125,120,111,517,342,198
ZBTB43,393,184,420,551,1370,1117
ZBTB44,796,418,1072,1026,1971,1688
ZBTB45,76,37,72,99,167,165
ZBTB46,61,161,91,79,504,141
ZBTB47,444,106,316,109,1600,345
ZBTB5,435,174,508,521,761,751
ZBTB6,132,61,236,311,388,523
ZBTB7A,1032,876,796,1422,1440,760
ZBTB7B,1580,1168,852,1466,2114,2091
ZBTB7C,714,743,588,377,519,181
ZBTB8,107,58,72,90,275,292
ZBTB9,76,82,87,236,171,203
ZC3H10,73,43,60,40,252,114
ZC3H11A,353,176,253,314,642,565
ZC3H12A,745,1932,265,1667,1445,1672
ZC3H12C,275,126,282,429,1015,1626
ZC3H13,657,836,1061,676,1084,962
ZC3H14,405,235,501,888,972,1149
ZC3H15,406,388,487,457,718,858
ZC3H3,241,295,175,349,505,790
ZC3H4,567,580,577,1091,1273,1123
ZC3H6,322,110,495,264,672,509
ZC3H7A,339,208,329,352,686,601
ZC3H7B,1140,1402,864,2142,2559,2190
ZC3H8,65,78,113,156,113,158
ZC3HAV1,793,520,840,1092,1788,2564
ZC3HC1,90,150,110,241,378,438
ZCCHC10,36,103,74,29,72,56
ZCCHC11,560,373,773,625,1098,1144
ZCCHC14,576,623,762,1127,1777,1342
ZCCHC17,104,176,103,140,264,377
ZCCHC2,453,343,264,568,713,444
ZCCHC3,114,87,139,383,379,202
ZCCHC4,79,101,132,152,176,180
ZCCHC6,808,439,1085,634,1951,2216
ZCCHC7,159,161,337,361,422,510
ZCCHC8,296,331,390,355,562,474
ZCCHC9,86,97,129,107,140,125
ZCRB1,60,76,90,134,160,261
ZDBF2,246,84,424,135,842,300
ZDHHC1,46,52,47,212,119,99
ZDHHC13,311,122,564,176,417,457
ZDHHC14,75,63,83,146,263,109
ZDHHC16,142,144,165,325,458,389
ZDHHC17,239,62,402,325,804,488
ZDHHC18,528,1161,257,832,1272,1025
ZDHHC2,147,13,132,318,546,126
ZDHHC23,76,91,148,257,188,55
ZDHHC3,1243,1064,1338,2182,2176,1253
ZDHHC4,60,80,70,176,243,217
ZDHHC5,1702,1428,1672,1894,2657,2926
ZDHHC6,173,71,191,289,359,338
ZDHHC7,260,449,373,590,844,729
ZDHHC8,289,580,286,732,660,546
ZDHHC9,286,212,269,573,1214,846
ZEB1,416,170,554,177,2794,842
ZEB2,388,119,514,329,2513,536
ZER1,494,234,431,843,1473,831
ZFAND1,161,206,371,354,359,935
ZFAND3,419,319,330,613,1053,727
ZFAND5,867,415,1461,748,3246,2595
ZFAND6,106,32,165,138,357,416
ZFAT,647,313,121,389,551,342
ZFC3H1,924,984,1343,1263,1743,1573
ZFHX3,754,1039,596,1274,2544,1510
ZFHX4,275,1,287,35,690,349
ZFP1,68,94,94,208,157,191
ZFP161,126,33,196,730,300,214
ZFP3,91,65,109,108,262,164
ZFP30,73,94,172,152,276,201
ZFP36,2519,721,1921,1363,1702,558
ZFP36L1,3626,2191,4808,3621,5357,3998
ZFP36L2,2165,1205,2014,2010,2710,2795
ZFP41,153,241,136,289,404,517
ZFP62,237,139,217,353,397,278
ZFP64,104,174,173,209,130,226
ZFP90,202,279,295,423,429,638
ZFP91,356,1048,444,397,801,580
ZFPL1,113,246,72,107,242,260
ZFR,941,736,1175,1690,2450,1862
ZFYVE1,344,208,461,461,1275,838
ZFYVE16,499,511,830,487,1622,724
ZFYVE19,107,353,256,340,547,401
ZFYVE20,519,312,435,427,1316,559
ZFYVE26,847,806,966,1956,2581,2237
ZFYVE27,215,260,277,545,770,573
ZFYVE28,155,16,125,103,415,67
ZFYVE9,286,282,459,361,799,764
ZGPAT,201,139,193,359,678,474
ZHX1,904,329,1019,296,1232,2069
ZHX2,237,224,194,617,801,529
ZHX3,677,484,620,587,1956,1149
ZKSCAN1,883,801,995,1452,1814,2221
ZKSCAN2,87,90,142,131,408,260
ZKSCAN3,49,43,55,16,148,96
ZKSCAN5,117,96,112,212,398,387
ZMAT1,100,21,103,32,191,50
ZMAT2,334,434,360,275,633,371
ZMAT3,97,39,199,177,451,295
ZMAT5,28,67,75,93,205,115
ZMIZ1,1372,1389,1209,2287,2992,2310
ZMIZ2,677,470,657,1232,1936,679
ZMPSTE24,320,588,464,588,948,1040
ZMYM1,217,158,429,292,462,761
ZMYM2,1101,693,1808,1203,1960,2179
ZMYM3,266,137,401,574,784,673
ZMYM4,613,428,854,469,1632,1889
ZMYM5,56,68,119,48,137,194
ZMYM6,238,119,469,325,604,610
ZMYND11,518,196,514,626,1174,1178
ZMYND19,89,128,109,232,182,177
ZMYND8,451,472,441,1510,662,605
ZNF10,79,22,149,95,240,225
ZNF107,53,120,153,136,192,174
ZNF117,260,251,468,196,535,1163
ZNF12,217,103,410,531,472,672
ZNF121,174,101,206,216,239,446
ZNF131,155,87,214,448,296,333
ZNF133,248,326,241,818,387,338
ZNF134,50,45,80,62,126,96
ZNF136,74,4,93,87,141,131
ZNF138,60,45,48,63,111,104
ZNF140,106,132,239,142,342,487
ZNF142,346,288,306,570,905,589
ZNF143,115,193,145,140,269,208
ZNF146,610,576,703,733,1296,1141
ZNF148,656,842,999,1180,1962,2654
ZNF16,62,86,86,101,142,331
ZNF160,182,4,216,205,489,265
ZNF17,81,52,69,67,159,119
ZNF174,25,57,25,73,103,75
ZNF175,85,76,149,108,260,234
ZNF18,119,81,79,203,216,191
ZNF180,72,40,130,70,175,159
ZNF182,48,59,84,97,182,131
ZNF184,69,58,52,73,173,175
ZNF185,5285,1047,3649,1709,5698,1786
ZNF187,94,63,167,70,289,148
ZNF189,131,73,153,73,329,246
ZNF192,341,183,304,223,753,577
ZNF195,106,53,131,180,215,202
ZNF197,105,59,157,50,312,165
ZNF200,66,64,106,163,180,237
ZNF202,152,52,124,258,366,306
ZNF204,67,23,115,19,95,160
ZNF205,72,101,76,214,145,173
ZNF207,914,518,1136,1190,1641,1428
