gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,direction
COLQ,41.914531267267,-0.1563477864199516,0.3621095266037839,-0.43176932649724387,0.6659090751196926,0.7389330468038364,0.6659090751196926,True,tested,not_significant
METTL6,236.9524212336684,-0.12173067399678922,0.12227035058228883,-0.9955862023546224,0.31945124145506343,0.4165233498884501,0.31945124145506343,True,tested,not_significant
AC022007.1,24.81185930072505,-2.18712186249139,0.2845401671447597,-7.686513592925151,1.5119862872260456e-14,6.614940006613949e-13,1.5119862872260456e-14,True,tested,down
THUMPD3-AS1,369.65214064243355,-0.8130980847217625,0.1990944088588075,-4.083982515543116,4.4270363281372935e-05,0.00020594891440513602,4.4270363281372935e-05,True,tested,not_significant
RNVU1-7,21702.194105594364,-0.4109620577030086,0.2300974551819171,-1.7860347798201348,0.07409362696812337,0.12530281775281876,0.07409362696812337,True,tested,not_significant
RNU1-28P,21590.543464583938,-0.5883974515873068,0.20577595525990502,-2.8594081890866803,0.004244322568079212,0.011045510692551967,0.004244322568079212,True,tested,not_significant
RNU1-27P,21328.67071063557,-0.5778464338101653,0.20123825844767537,-2.8714541572144103,0.004085880404749419,0.010692548098045096,0.004085880404749419,True,tested,not_significant
SNORA57,663.0908591404165,-0.8661517221337752,0.19547954951465446,-4.430907091224101,9.383751601946648e-06,5.315771694533407e-05,9.383751601946648e-06,True,tested,not_significant
SNORA2A,40.229417098880624,-0.512182339366497,0.24445196309288886,-2.0952269431024115,0.03615082325869718,0.06856058172202982,0.03615082325869718,True,tested,not_significant
SNORA80B,183.82677318834382,1.2797167407680479,0.3714624925278289,3.445076599953561,0.0005708975827852321,0.0019510859377209254,0.0005708975827852321,True,tested,up
SNORA22,97.28283273071021,-0.1767001667422512,0.17320295520718282,-1.0201914079981202,0.30763769170255917,0.4042203015745809,0.30763769170255917,True,tested,not_significant
RNU1-1,21819.30743778708,-0.5974610882544493,0.20857513079087805,-2.864488618508775,0.004176831644960531,0.010895286403996124,0.004176831644960531,True,tested,not_significant
RNVU1-18,21645.59238988143,-0.5972294598631808,0.20768743690446465,-2.8756166899873863,0.004032390658376704,0.01058502547823885,0.004032390658376704,True,tested,not_significant
SNORA6,53.03217257805203,-0.8541112885469394,0.31939483990062195,-2.6741549387982966,0.007491782987261253,0.01796699265385105,0.007491782987261253,True,tested,not_significant
SNORA10,79.91958087902086,-0.6202935403112915,0.18296800978520195,-3.3901748236726976,0.0006984806483493838,0.0023304447800068227,0.0006984806483493838,True,tested,not_significant
SNORA1,19.7472849180319,0.46763043681975186,0.3311458058585703,1.4121587184452309,0.1579032325804881,0.23535176198745097,0.1579032325804881,True,tested,not_significant
SNORA5A,18.56348794392081,-0.6744759501342149,0.24856672526486034,-2.713460337120855,0.006658453853444182,0.016239021899710156,0.006658453853444182,True,tested,not_significant
SNORA75,20.061728885915272,-0.5161882843144926,0.30125012496448494,-1.7134873699234054,0.08662291496570616,0.1428905860953567,0.08662291496570616,True,tested,not_significant
SNORD15A,34.83208875979954,-0.5517215261848143,0.29165473815755905,-1.8916940272259894,0.0585317596003111,0.10287435101078704,0.0585317596003111,True,tested,not_significant
SNORA36A,12.279374776782156,-0.6387509702840753,0.3821376168518487,-1.6715207875798141,0.09461885623046722,0.1539324265142034,0.09461885623046722,True,tested,not_significant
RNU1-2,21482.723550848503,-0.5685189916252745,0.20465820066697898,-2.777894996498928,0.005471229570880468,0.013713764893758737,0.005471229570880468,True,tested,not_significant
SNORA54,874.1717439949083,-0.9134721396333907,0.2601654500598158,-3.5111200946296686,0.00044622276069012056,0.0015713308893901463,0.00044622276069012056,True,tested,not_significant
SNORA27,54.51128135455262,-0.3071186148084167,0.2259969346395033,-1.3589503561113068,0.17416232039582358,0.25504942317380025,0.17416232039582358,True,tested,not_significant
SNORA72,20.287815169593348,-0.4303293900933486,0.2691177293928313,-1.5990376816281642,0.10981223011493664,0.1740652080234099,0.10981223011493664,True,tested,not_significant
SNORA7B,119.09358422592838,-0.6512439734893454,0.14851079056837588,-4.385162660550959,1.1589913985487255e-05,6.383213966089092e-05,1.1589913985487255e-05,True,tested,not_significant
SNORA18,79.88578886380917,0.0008573270760061912,0.2427343206392554,0.0035319565595354164,0.9971819122508627,0.997684946677759,0.9971819122508627,True,tested,not_significant
SNORA70,560.8427479055343,0.2068619898670572,0.18378688799791612,1.125553580674388,0.2603545256836912,0.35316728349068227,0.2603545256836912,True,tested,not_significant
SNORA68,1030.0192875251912,-0.3329270425254768,0.21907196430256112,-1.5197154213017874,0.128582514065606,0.19832350091342496,0.128582514065606,True,tested,not_significant
SNORA14B,23.332580937331834,-0.43461503690565884,0.2954394101421359,-1.4710800996270794,0.1412694561534415,0.21471898776727955,0.1412694561534415,True,tested,not_significant
RNVU1-15,39.25623965115779,-0.4460275757377395,0.38864359930368303,-1.1476519272075212,0.2511122839902584,0.3427924647618624,0.2511122839902584,True,tested,not_significant
SNORA80D,38.02590822352964,0.05203545402118245,0.2242780298986272,0.23201315815330767,0.8165277939028504,0.8603908572116812,0.8165277939028504,True,tested,not_significant
SNORA37,215.15041402734883,-0.7495655461795655,0.20549077192338988,-3.6476847070242897,0.00026461407466953855,0.0009914696122693667,0.00026461407466953855,True,tested,not_significant
SNORA8,168.94722715053638,-0.4017586625381366,0.15127064530915044,-2.6558930962254186,0.007909868501063585,0.01884384442741754,0.007909868501063585,True,tested,not_significant
SNORA2B,12.699362663252334,-0.6703090616158082,0.3086193446877471,-2.1719606147631776,0.029858633773901383,0.058338070584953994,0.029858633773901383,True,tested,not_significant
SNORA22C,36.661555511539525,-0.13781001344744825,0.20912038824121698,-0.6589984582875135,0.5098967586725809,0.6031182255851546,0.5098967586725809,True,tested,not_significant
RNU1-4,21482.723550848503,-0.5685189916252745,0.20465820066697898,-2.777894996498928,0.005471229570880468,0.013713764893758737,0.005471229570880468,True,tested,not_significant
SNORA20,104.44502128360767,-0.9615355367097904,0.25256390785101984,-3.807097953508751,0.00014060706393072018,0.000569899203261434,0.00014060706393072018,True,tested,not_significant
SNORA64,454.6409632371313,-0.4421540025816437,0.25060779425657914,-1.7643266199811578,0.07767700466706123,0.13037466227616765,0.07767700466706123,True,tested,not_significant
SNORD15B,334.43059230807586,-0.5257280352296378,0.17974441391268337,-2.924864388191931,0.0034460636211186323,0.009255527480735418,0.0034460636211186323,True,tested,not_significant
SNORA80E,48.59370066257082,-0.6761897876150563,0.30264109976602427,-2.2342959635615496,0.025463605755734545,0.05100722284141641,0.025463605755734545,True,tested,not_significant
SNORA46,61.67987597309136,-0.8829749676532475,0.30799553151898595,-2.86684343535295,0.004145880572343276,0.010831146705127368,0.004145880572343276,True,tested,not_significant
SNORA7A,452.0552389704592,-0.9113546803671434,0.17549674441929847,-5.193000493443492,2.069316359335422e-07,1.789597723553163e-06,2.069316359335422e-07,True,tested,not_significant
RNVU1-14,46.29498556822421,-0.6292344365156757,0.315678102915859,-1.9932786934017785,0.04623093817524269,0.08420635167633489,0.04623093817524269,True,tested,not_significant
RNU1-3,21819.30743778708,-0.5974610882544493,0.20857513079087805,-2.864488618508775,0.004176831644960531,0.010895286403996124,0.004176831644960531,True,tested,not_significant
SNORA66,25.757239543059296,-0.5824659670269775,0.2847405655545625,-2.0456023394227767,0.04079551111710746,0.07572794024962232,0.04079551111710746,True,tested,not_significant
SNORA40B,20.49346067011314,-0.45765695396220657,0.232515329019251,-1.968287234620626,0.04903499789421943,0.08849203441631957,0.04903499789421943,True,tested,not_significant
SNORD94,248.88237137807715,-0.9944551673567261,0.20737642112927138,-4.795410982316147,1.623416496083829e-06,1.1175466430812321e-05,1.623416496083829e-06,True,tested,not_significant
SNORA49,371.92819181833687,-0.7669134632198179,0.14687275750887754,-5.221618196781406,1.7736636458874248e-07,1.5580657519237465e-06,1.7736636458874248e-07,True,tested,not_significant
SNORA48,2472.510803839864,-0.1744658839927793,0.1311276082538595,-1.3305045849308719,0.18335207672448617,0.2659213119000156,0.18335207672448617,True,tested,not_significant
MT-TV,18.979682886453823,-1.5231398028820906,0.4619718040036749,-3.2970406195395734,0.0009770936902277465,0.003118384117748127,0.0009770936902277465,True,tested,down
MT-RNR2,44764.477568849186,-1.6395483915447813,0.29658134735191827,-5.5281574724229765,3.236115153792358e-08,3.3701665983193457e-07,3.236115153792358e-08,True,tested,down
SNORA40,32.89428616492391,0.2554965935176692,0.31816654452853765,0.8030278415861308,0.4219586425398266,0.5198758813732679,0.4219586425398266,True,tested,not_significant
GPX3,3325.9054566949544,-2.086643824462868,0.47214911096885853,-4.41945939531907,9.894810978213608e-06,5.56290947909017e-05,9.894810978213608e-06,True,tested,down
DIO2,4500.917893108648,-0.7468750085788979,0.34687136720979184,-2.153175727897942,0.03130487048764525,0.06077789190825187,0.03130487048764525,True,tested,not_significant
SELENOH,996.4249113269259,0.14319954562859177,0.1628099905944746,0.8795501130226809,0.37910307414235844,0.4775238073136051,0.37910307414235844,True,tested,not_significant
GNRHR2,31.36875848923099,-0.48462788064386253,0.2584184870290342,-1.8753607228936873,0.060743114741152494,0.10619633674138806,0.060743114741152494,True,tested,not_significant
STK38L,2052.6284513568276,0.17819484493170692,0.13199277471888887,1.3500348432799958,0.1770048065753037,0.2582163940314785,0.1770048065753037,True,tested,not_significant
SACM1L,1163.841840037951,-0.6343914812149432,0.11663908107160521,-5.438927290806481,5.360232316289051e-08,5.274539517406811e-07,5.360232316289051e-08,True,tested,not_significant
MT-RNR1,8094.884098035345,-1.716448087446926,0.3520104426784418,-4.876128317064971,,,1.0818824713908765e-06,False,optimizer_not_converged,not_significant
TSN,2127.9066013067763,0.4621111662884945,0.11586465074501172,3.9883705972193564,6.652867639816365e-05,0.0002949669333599655,6.652867639816365e-05,True,tested,not_significant
SLC48A1,822.6601656028029,-0.5588358468518043,0.18628745464552765,-2.9998576550158513,0.002701058035473762,0.0074947747447857375,0.002701058035473762,True,tested,not_significant
IGKC,18006.316233047382,2.7346807844922494,0.6906271562551436,3.959706420061414,7.504195739776263e-05,0.00032782646587128315,7.504195739776263e-05,True,tested,up
IGKV4-1,733.5766692178523,2.50353114522493,0.694598198386338,3.6042868395585117,0.00031301121965721,0.0011512982219001027,0.00031301121965721,True,tested,up
IGLV6-57,61.89721433045131,3.5524113590683783,0.8878209353899122,4.001270095650802,6.300339147052774e-05,0.0002812229401722731,6.300339147052774e-05,True,tested,up
IGLV1-51,203.66904550453904,1.8750187646697087,0.7534999186439337,2.488412696904017,0.012831473668777339,0.02836079804205987,0.012831473668777339,True,tested,up
IGLV1-47,94.46335847612274,2.09455239673186,0.8128329982681891,2.5768545337043216,0.009970389990538234,0.022907898227713667,0.009970389990538234,True,tested,up
IGLV7-46,37.19543217468501,1.1122527569916751,0.8068915926864986,1.3784413756109346,0.16806705621803952,0.24752450111320176,0.16806705621803952,True,tested,not_significant
IGLV1-44,172.8956402107668,3.797963980494597,0.8057261850734663,4.7137154666858665,2.432402580803909e-06,1.611071839233758e-05,2.432402580803909e-06,True,tested,up
IGLV7-43,42.71954643155575,0.7877024574764793,0.78088418069176,1.0087314827900333,0.31310342875092756,0.40983326268270565,0.31310342875092756,True,tested,not_significant
IGLV1-40,415.3655160221971,2.5755202790478418,0.7068244227802372,3.6437907294109046,0.000268651879134044,0.0010055433094029536,0.000268651879134044,True,tested,up
IGLV3-25,165.59727881857515,3.046960694652046,0.7640257694121629,3.9880339337197492,6.662313571721615e-05,0.00029523906965052345,6.662313571721615e-05,True,tested,up
IGLV2-23,293.3761330077026,2.1610757684271804,0.6668160886055116,3.2408872631531134,0.0011915829823225695,0.0037003751277762467,0.0011915829823225695,True,tested,up
IGLV3-21,242.4497009727985,2.193360147673236,0.87792279918245,2.498351961830543,0.012477224423927487,0.02771164065784567,0.012477224423927487,True,tested,up
IGLV3-19,104.30601418687777,2.8240170553794526,0.8075061699488637,3.4972080220245085,0.0004701550605625219,0.001645220119788476,0.0004701550605625219,True,tested,up
IGLV2-14,550.8312281169308,1.6754634117291558,0.7159187788773229,2.3402981751038228,0.019268349540578475,0.04012366300738752,0.019268349540578475,True,tested,up
IGLV2-11,183.17397358097975,2.222831939529637,0.7345687306769882,3.026036702489426,0.002477822237460303,0.0069608320646311625,0.002477822237460303,True,tested,up
IGLV3-10,61.26279818196288,2.0319465679080047,0.8082344893643881,2.5140557531836687,0.011935156414157464,0.02669615146408391,0.011935156414157464,True,tested,up
IGLV3-1,392.4212410297096,2.106915018357738,0.7770736420799413,2.7113453658244,0.006701078887638915,0.016318452679993812,0.006701078887638915,True,tested,up
IGLC1,1329.6148474310082,2.3100705307144462,0.7620968015950732,3.0312035503619152,0.002435809792261601,0.006860082800862983,0.002435809792261601,True,tested,up
IGLC2,5919.777295790274,2.712419522682396,0.7565959927017827,3.5850302524025053,0.00033703913450964276,0.001227284486127524,0.00033703913450964276,True,tested,up
IGLC3,1837.7451408318955,2.5055503748528665,0.7649743739878937,3.275338965658631,0.0010553526247161662,0.003335347795889442,0.0010553526247161662,True,tested,up
TRBC1,78.87696226010843,0.22992211556951428,0.3110849174249198,0.7390975990502847,0.4598477346746104,0.5559660027053506,0.4598477346746104,True,tested,not_significant
TRBC2,136.9848933088939,-0.03573769090766135,0.29647305535017515,-0.12054279558542093,0.9040531808022861,0.9283942743827412,0.9040531808022861,True,tested,not_significant
TRDC,22.643537096926625,-1.5369146278620798,0.4584409962616702,-3.3524807781039625,0.0008009080274058007,0.002619312621691745,0.0008009080274058007,True,tested,down
IGHA2,2324.163811122287,1.096406075510151,0.9248013075695078,1.1855585265029973,0.23579668886800487,0.32658060958208307,0.23579668886800487,True,tested,not_significant
IGHG4,6765.253414069723,4.683948469083013,0.6263357294822661,7.4783350982623995,7.527007048719683e-14,2.7645488851779083e-12,7.527007048719683e-14,True,tested,up
IGHG2,4396.051493473521,3.0932929819377404,0.7245495776916997,4.2692633840081475,1.9611957448371948e-05,0.0001012650970359963,1.9611957448371948e-05,True,tested,up
IGHA1,8532.801558411189,1.6529274519278387,0.8500382076545424,1.9445331245623165,0.05183119494271406,0.0928343196595872,0.05183119494271406,True,tested,not_significant
IGHG1,9599.308630873178,3.879861174329982,0.7124487105228603,5.445811210020414,5.156981144446546e-08,5.114006301576158e-07,5.156981144446546e-08,True,tested,up
IGHG3,1595.473691008553,3.6918768556314205,0.7057665593709442,5.231016979498181,1.685800225446701e-07,1.4860016802085736e-06,1.685800225446701e-07,True,tested,up
