gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,refseq,exons,direction
COMP,197.40303342737775,-3.4267144081497865,0.6877249462405197,-4.982681560240151,6.270910394288324e-07,1.852616542600744e-05,6.270910394288324e-07,True,tested,NM_000095,19,down
CALCRL,393.8458301082075,-2.396551962777138,0.4809880405668811,-4.982560397868975,6.274839550427725e-07,1.852616542600744e-05,6.274839550427725e-07,True,tested,NM_005795,15,down
FAM13A1,378.5604992109632,-2.31578286761122,0.46478580447880125,-4.982473314149685,6.277665040604083e-07,1.852616542600744e-05,6.277665040604083e-07,True,tested,NM_014883,24,down
EPS8L1,669.5816249237104,-1.9684472859584454,0.3949363550345441,-4.984213939449232,6.221421293520924e-07,1.852616542600744e-05,6.221421293520924e-07,True,tested,NM_133180,20,down
COL15A1,1636.4755786974576,-2.096712449040458,0.42073910574954676,-4.98340282704448,6.247569570986402e-07,1.852616542600744e-05,6.247569570986402e-07,True,tested,NM_001855,42,down
C20orf82,70.68256021192116,-3.4241561117296673,0.6877812234251997,-4.978554219141263,6.406099869194127e-07,1.8799576878702093e-05,6.406099869194127e-07,True,tested,NM_080826,6,down
RCAN2,211.2467587104605,-2.739407968566493,0.5504841824798145,-4.976360912362716,6.47907929067896e-07,1.8960781901914527e-05,6.47907929067896e-07,True,tested,NM_005822,4,down
ANXA9,59.56670634892709,-3.232986397796576,0.6520375790740361,-4.958282316163075,7.111916597901001e-07,2.075494327154109e-05,7.111916597901001e-07,True,tested,NM_003568,14,down
LIMCH1,1023.4059357516766,-2.5821510312951266,0.5214021172624383,-4.952321722152592,7.333323071608507e-07,2.1282843146496957e-05,7.333323071608507e-07,True,tested,NM_014988,27,down
EYA2,95.78311564251722,-4.3959661867421165,0.8887139660350529,-4.946435360248102,7.558481072437104e-07,2.1875868360061764e-05,7.558481072437104e-07,True,tested,NM_005244,16,down
DYSF,1262.644633282949,-2.14483292355372,0.4337894239622524,-4.944410363818274,7.637467228826015e-07,2.2043744699463217e-05,7.637467228826015e-07,True,tested,NM_001130978,56,down
PPL,8400.467674579011,-1.9937101924345388,0.40400123742276106,-4.934911103621821,8.018727442195051e-07,2.301769139554678e-05,8.018727442195051e-07,True,tested,NM_002705,22,down
LMOD1,126.10317348496973,-2.6080414670063274,0.528808579980419,-4.931919726232316,8.142538059536752e-07,2.324606110149269e-05,8.142538059536752e-07,True,tested,NM_012134,3,down
FRZB,93.88466522683098,-3.217600864653224,0.6526483444787988,-4.930068224141105,8.220090478982392e-07,2.340386736373686e-05,8.220090478982392e-07,True,tested,NM_001463,6,down
NBEA,146.95204429668453,-2.498162357466452,0.5068323861116174,-4.92897144287124,8.266365501439012e-07,2.3472009718410343e-05,8.266365501439012e-07,True,tested,NM_015678,59,down
EGF,126.81465896965578,-3.5808634577787304,0.7269240201190607,-4.9260491587445845,8.390889598185538e-07,2.3761370921438616e-05,8.390889598185538e-07,True,tested,NM_001963,24,down
GCOM1,299.7442934882526,-2.394726308667812,0.486866842769798,-4.918647355494887,8.714430258942529e-07,2.4545255844624718e-05,8.714430258942529e-07,True,tested,NM_001018090,14,down
SERPING1,1847.0123751026651,-1.9753791289239047,0.4022829366345839,-4.910422364541532,9.088043187395821e-07,2.552913949913917e-05,9.088043187395821e-07,True,tested,NM_000062,8,down
ITGA9,133.9057382251188,-2.5195451898371397,0.5132819644045988,-4.908696125256968,9.168391122711554e-07,2.5686164569388693e-05,9.168391122711554e-07,True,tested,NM_002207,28,down
NPR1,99.02411771860984,-2.863837043058359,0.5835791224294768,-4.907367198360393,9.230711619464103e-07,2.5791983051619645e-05,9.230711619464103e-07,True,tested,NM_000906,22,down
PPP1R9A,74.60159686912179,-3.301669141729185,0.6730886074502612,-4.905251857160821,9.330753422800183e-07,2.6002359538445287e-05,9.330753422800183e-07,True,tested,NM_017650,16,down
FAM107A,103.78271486445213,-3.3044459677439124,0.674109530015576,-4.901942222456875,9.489374893073174e-07,2.637443720281131e-05,9.489374893073174e-07,True,tested,NM_007177,5,down
SEMA6C,324.937511238381,-2.2019107054749454,0.44964941139512166,-4.896950045243258,9.733556956112403e-07,2.698172806884351e-05,9.733556956112403e-07,True,tested,NM_030913,19,down
FIBIN,106.0694268871323,-3.2936656788678356,0.6726860751662096,-4.896289369530988,9.766322264206318e-07,2.7001310975724102e-05,9.766322264206318e-07,True,tested,NM_203371,1,down
ARHGAP20,164.25316593543462,-2.5836691959773193,0.5277570326399424,-4.895565641358312,9.80233642876859e-07,2.7029749742950864e-05,9.80233642876859e-07,True,tested,NM_020809,16,down
PLCL2,148.97699129874727,-2.651310632170544,0.5422918102261621,-4.889084773500116,1.013058655507415e-06,2.7861765012463096e-05,1.013058655507415e-06,True,tested,NM_015184,6,down
VSIG8,184.47920802899816,-3.0634358401330135,0.6279866867536237,-4.8781859627780335,1.0706595884584984e-06,2.929257717798173e-05,1.0706595884584984e-06,True,tested,NM_001013661,7,down
ATP13A4,274.00733341319716,-3.7162791291925723,0.7622896894046327,-4.875153345042722,1.0872396467289125e-06,2.9668934359828455e-05,1.0872396467289125e-06,True,tested,NM_032279,30,down
RASL12,119.20810520006393,-2.5749266852508397,0.5284385026681752,-4.872708313738685,1.1007868745116078e-06,2.9960795087095728e-05,1.1007868745116078e-06,True,tested,NM_016563,5,down
BICC1,199.51290804305052,-2.352009312849162,0.4828480808080527,-4.8711166230857605,1.109693120352076e-06,3.0047515263966262e-05,1.109693120352076e-06,True,tested,NM_001080512,21,down
MACC1,406.58160647668916,-2.0761579018381875,0.426597125416981,-4.866788307138331,1.1342641088080797e-06,3.055533006958381e-05,1.1342641088080797e-06,True,tested,NM_182762,7,down
ALOX12,845.0156254196473,-3.6029344134910883,0.7402451536973805,-4.8672178338421155,1.1318025653620797e-06,3.055533006958381e-05,1.1318025653620797e-06,True,tested,NM_000697,14,down
CLCN4,115.87899814928312,-3.8381736233206447,0.7891957855837807,-4.863398529784959,1.153871906239939e-06,3.100403643722967e-05,1.153871906239939e-06,True,tested,NM_001830,13,down
ACHE,144.5544775855244,-2.7501105716335577,0.5658345929747458,-4.860272959232629,1.1722401237128872e-06,3.1417231478896924e-05,1.1722401237128872e-06,True,tested,NM_000665,5,down
TMEM56,75.62015458087616,-3.4090108782481736,0.7018526462621062,-4.857160397419206,1.190811297316825e-06,3.183374933743145e-05,1.190811297316825e-06,True,tested,NM_152487,7,down
CAMK2A,170.35949413204102,-2.8668137490160377,0.5905207947610226,-4.854721077479085,1.2055630790086653e-06,3.214630890371837e-05,1.2055630790086653e-06,True,tested,NM_015981,19,down
THSD7A,91.75162848119766,-3.247505660213233,0.6691667744573462,-4.853058735390388,1.2157166523394365e-06,3.2253331185550803e-05,1.2157166523394365e-06,True,tested,NM_015204,27,down
RORC,112.32908846776836,-3.4503841434259326,0.7109705906083102,-4.853061700447785,1.2156984687618424e-06,3.2253331185550803e-05,1.2156984687618424e-06,True,tested,NM_005060,11,down
GALNTL2,271.75103596044283,-2.4237321011474546,0.49954130286749254,-4.8519153215852695,1.2227483179466483e-06,3.2358170852260675e-05,1.2227483179466483e-06,True,tested,NM_054110,10,down
SNORD116-2,400.34354611845464,-2.2544750761733705,0.4664496612292518,-4.833265545165302,1.3431143833716659e-06,3.5454170129906334e-05,1.3431143833716659e-06,True,tested,NR_003317,2,down
MYH2,3707.5914156463477,-7.667802850374851,1.5867662659105748,-4.832345516228025,1.349338087130493e-06,3.552918782805253e-05,1.349338087130493e-06,True,tested,NM_001100112,40,down
RRAD,1265.3980318933884,-2.432602658837908,0.5038926884426068,-4.827620472836014,1.3817410173379933e-06,3.6291427820382394e-05,1.3817410173379933e-06,True,tested,NM_001128850,5,down
C7,85.16944326318561,-2.795713387878805,0.5795006150064422,-4.824349302627963,1.4046106937258975e-06,3.680009962165655e-05,1.4046106937258975e-06,True,tested,NM_000587,18,down
KLK13,633.9753345981768,-2.3406991631632703,0.4865109449008951,-4.811195282852441,1.5003033725873987e-06,3.911212712755139e-05,1.5003033725873987e-06,True,tested,NM_015596,5,down
IKZF2,905.8795885611376,-2.367506885324858,0.4933171836074001,-4.799157548116157,1.5933442240129134e-06,4.133252942587573e-05,1.5933442240129134e-06,True,tested,NM_001079526,9,down
ITIH4,444.6656401138798,-2.148294994597167,0.448373555882816,-4.791306191925894,1.6569902974299224e-06,4.287768488866691e-05,1.6569902974299224e-06,True,tested,NM_002218,24,down
NHSL2,123.11177963710281,-2.4408401083728863,0.5095053200377625,-4.790607698055009,1.6627694470784185e-06,4.292151304915446e-05,1.6627694470784185e-06,True,tested,NM_001013627,2,down
C4orf31,73.32957178384005,-3.764527122152528,0.7894390983167923,-4.7686099284657795,1.855014420560627e-06,4.753361342051207e-05,1.855014420560627e-06,True,tested,NM_024574,4,down
ESAM,268.22025740129055,-2.220853463165566,0.4663560744648592,-4.762141172309124,1.9154959989406904e-06,4.896399261525765e-05,1.9154959989406904e-06,True,tested,NM_138961,7,down
GPD1L,462.8298223387906,-2.0269650823537613,0.425735173498302,-4.761093770331489,1.925465519708622e-06,4.909937075256986e-05,1.925465519708622e-06,True,tested,NM_015141,8,down
ZNF662,139.62841603747304,-2.595742296757883,0.5452713254462743,-4.760459931820937,1.931522796852427e-06,4.913457264826053e-05,1.931522796852427e-06,True,tested,NM_207404,5,down
GIMAP5,165.18670168456902,-2.2897799440193167,0.4811174462598186,-4.759295182122253,1.942701488825321e-06,4.9299569665697633e-05,1.942701488825321e-06,True,tested,NM_018384,3,down
CUGBP2,478.9308659366662,-2.3375455526763917,0.4917067870722237,-4.75394201205737,1.994882763515272e-06,5.0501779068654095e-05,1.994882763515272e-06,True,tested,NM_001025076,15,down
SEMA6A,210.9720970223793,-2.2997082242458444,0.48444056925057055,-4.747142106210247,2.0631100510749717e-06,5.210344758796551e-05,2.0631100510749717e-06,True,tested,NM_020796,19,down
LHX6,66.06431541264126,-3.017711228403703,0.6360310091820363,-4.744597645144081,2.0892118291841355e-06,5.263611385469671e-05,2.0892118291841355e-06,True,tested,NM_014368,10,down
THBS1,7452.066335157823,-2.073230521944733,0.43754428020077035,-4.738333045956894,2.154834559205845e-06,5.4159549949800496e-05,2.154834559205845e-06,True,tested,NM_003246,22,down
MB,3494.5997130056644,-6.6186168192076575,1.3983403703351667,-4.733194406467181,2.2101361734544383e-06,5.528497771026745e-05,2.2101361734544383e-06,True,tested,NM_203377,4,down
SPRR2C,112.64430190954805,-3.0177047674484383,0.6375406836514235,-4.733352466488826,2.2084150107023143e-06,5.528497771026745e-05,2.2084150107023143e-06,True,tested,NR_003062,2,down
TPM1,1370.8175523093869,-1.8636180842111418,0.39429739012547677,-4.726427642896863,2.285041629464321e-06,5.7022915342404165e-05,2.285041629464321e-06,True,tested,NM_000366,10,down
KRT4,45355.35631349577,-7.183490867070989,1.5207088330091092,-4.7237779587671795,2.315031738887368e-06,5.763441575533338e-05,2.315031738887368e-06,True,tested,NM_002272,9,down
SLC16A7,239.77376445766416,-2.834910396842307,0.6021788685499582,-4.707754696986874,2.5046024106028204e-06,6.205979463630479e-05,2.5046024106028204e-06,True,tested,NM_004731,5,down
DLG2,50.65411467986294,-3.643834320576189,0.7742142180660169,-4.706493675198149,2.520138006356509e-06,6.22978115171329e-05,2.520138006356509e-06,True,tested,NM_001364,23,down
SNORD113-7,1754.7737580301045,-1.8466883877972031,0.39320996331989916,-4.696443529063924,2.6473037987004586e-06,6.498264885314725e-05,2.6473037987004586e-06,True,tested,NR_003235,1,down
ADAMTS5,196.47516995838006,-2.423858244960332,0.5160771083691051,-4.696697849319751,2.6440112228677406e-06,6.498264885314725e-05,2.6440112228677406e-06,True,tested,NM_007038,8,down
GBP6,7178.772036965776,-2.00770843330474,0.4284584366875606,-4.685888434888718,2.787480837651951e-06,6.826404121298693e-05,2.787480837651951e-06,True,tested,NM_198460,11,down
MYH7,1948.1806146234478,-6.6634241736198065,1.4234382549399966,-4.681217573361266,2.8517607643985798e-06,6.967581067621275e-05,2.8517607643985798e-06,True,tested,NM_000257,40,down
PDE4B,573.6662252296352,-2.815429444127492,0.6020237240938686,-4.676608797045522,2.9165789223065062e-06,7.109414885789363e-05,2.9165789223065062e-06,True,tested,NM_001037341,17,down
GAS7,728.1737347706007,-1.839235479914718,0.3942914033427373,-4.664660361149099,3.0912718469134582e-06,7.517801394368702e-05,3.0912718469134582e-06,True,tested,NM_001130831,14,down
ZBTB20,204.7119614550693,-2.6256120146622113,0.5629340084776675,-4.66415596698911,3.0988629006329295e-06,7.51885765220544e-05,3.0988629006329295e-06,True,tested,NM_015642,10,down
CYP3A5,186.15907057791716,-2.9113654679841243,0.6255877565283752,-4.653808258877062,3.2585984250305903e-06,7.870077023763537e-05,3.2585984250305903e-06,True,tested,NM_000777,13,down
MPDZ,387.7816112785777,-2.349764201590783,0.5053547078852162,-4.649732484780763,3.3236584552569362e-06,8.008797185992975e-05,3.3236584552569362e-06,True,tested,NM_003829,45,down
ITPR2,1797.188594305112,-2.157375354655462,0.46406236992712685,-4.648890956175225,3.3372457453546106e-06,8.023135881166027e-05,3.3372457453546106e-06,True,tested,NM_002223,57,down
TSPYL5,113.31565298295841,-2.905663752908957,0.628609420899486,-4.622367492919852,3.7938514763281575e-06,9.036942512034449e-05,3.7938514763281575e-06,True,tested,NM_033512,1,down
SELENBP1,201.32929007932583,-2.2993639721587016,0.4978307282744952,-4.618766664180023,3.8602765207196736e-06,9.134248902405605e-05,3.8602765207196736e-06,True,tested,NM_003944,12,down
IL1RN,5033.412253211963,-1.874091255457022,0.4062631834497867,-4.612998006718608,3.969021105272374e-06,9.370457467863272e-05,3.969021105272374e-06,True,tested,NM_173842,4,down
ZBTB47,403.6030029278548,-1.9017001801419195,0.41258905541846125,-4.609187168605704,4.042462899857587e-06,9.522447360068118e-05,4.042462899857587e-06,True,tested,NM_145166,5,down
STAB1,3079.2668083818317,-2.0358832643644154,0.4419353058084841,-4.606745009068545,4.090210614246077e-06,9.570546261307189e-05,4.090210614246077e-06,True,tested,NM_015136,69,down
CAPN3,474.04379113912915,-2.3918075625317137,0.5190957028693719,-4.60764277051548,4.072595607051446e-06,9.570546261307189e-05,4.072595607051446e-06,True,tested,NM_000070,24,down
DAB2,823.3969050701603,-1.9550069421257656,0.42435221222326736,-4.607038412461874,4.0844457199811045e-06,9.570546261307189e-05,4.0844457199811045e-06,True,tested,NM_001343,15,down
SLC9A9,258.77903021232515,-2.0062709101837517,0.43644776755329706,-4.596817899724403,4.2899223700669036e-06,0.00010015538759982865,4.2899223700669036e-06,True,tested,NM_173653,16,down
SNORD113-5,1390.0771806347987,-1.9297962132381976,0.42036609969700883,-4.590751287102254,4.416533698046959e-06,0.00010288271182190986,4.416533698046959e-06,True,tested,NR_003233,1,down
LRRC20,268.61891317649867,-2.001192724792647,0.4362108849166816,-4.58767260054706,4.482148221016345e-06,0.0001039502190066175,4.482148221016345e-06,True,tested,NM_207119,5,down
KALRN,390.5596682155139,-1.9401360890673809,0.4241251226850765,-4.574442741766044,4.774891652998908e-06,0.00011025277298111325,4.774891652998908e-06,True,tested,NM_001024660,60,down
NRAP,2674.9027007683085,-6.77145516165006,1.4813086635001067,-4.571265482003017,4.8478763166148085e-06,0.00011169251882095434,4.8478763166148085e-06,True,tested,NM_198060,42,down
VGLL3,450.25033345720635,-1.8711459732309283,0.4102847130069768,-4.560603683030983,5.100676924761552e-06,0.00011725976317624697,5.100676924761552e-06,True,tested,NM_016206,4,down
DSEL,225.52709040070263,-2.1182728070723646,0.4647831070165785,-4.557551199890764,5.175347695857885e-06,0.00011845795837185825,5.175347695857885e-06,True,tested,NM_032160,2,down
ZFHX4,233.35968818906022,-3.4703243516151367,0.7622792748687145,-4.552562907095726,5.299630671350321e-06,0.00012098202482751895,5.299630671350321e-06,True,tested,NM_024721,11,down
DENND5B,207.16541690955978,-2.2697217740747178,0.4996506211162109,-4.542617737578707,5.555994693744077e-06,0.000126071879594979,5.555994693744077e-06,True,tested,NM_144973,21,down
GYPC,95.4639773822961,-2.677221266671236,0.5924620725660067,-4.518806166065532,6.218929557736643e-06,0.00014050768587866918,6.218929557736643e-06,True,tested,NM_002101,4,down
ANXA6,783.2742475338654,-1.906968562650298,0.4221993999916334,-4.516748632726829,6.279637477951964e-06,0.00014157483120893417,6.279637477951964e-06,True,tested,NM_001155,26,down
TENC1,676.1102990187777,-1.921319688321751,0.4257283902160659,-4.513017530605938,6.3911737104478835e-06,0.0001434736559871057,6.3911737104478835e-06,True,tested,NM_015319,29,down
C1S,1914.989670348595,-1.8223542094333371,0.40379445204969827,-4.513073917144967,6.3894740924200055e-06,0.0001434736559871057,6.3894740924200055e-06,True,tested,NM_001734,12,down
EYA4,58.22170648977933,-3.192424448304715,0.7091872506768021,-4.501525436699649,6.7467488860581994e-06,0.00015113292920453613,6.7467488860581994e-06,True,tested,NM_004100,20,down
GIMAP4,116.36159698033067,-2.7399603577424,0.6093718889120063,-4.496368158095412,6.91240075701284e-06,0.00015451421777271682,6.91240075701284e-06,True,tested,NM_018326,3,down
WIF1,79.65875180312732,-3.6401880741897044,0.8103405418469802,-4.49217074329362,7.050086403596858e-06,0.00015692416897497582,7.050086403596858e-06,True,tested,NM_007191,10,down
PIK3R1,1247.913689857798,-1.8275957580025497,0.4069363219662196,-4.491109933790234,7.085296607988825e-06,0.00015704246026061307,7.085296607988825e-06,True,tested,NM_181523,15,down
