gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
SRP68,666.9891285329021,741.9394369234709,502.99734434450625,991.0736239473002,626.4663104661229,741.7986551587599
SRP72,440.49073696860415,437.8397964677135,409.13659587830654,385.9292271690695,396.53377575041475,552.1342262829406
SRPK1,1363.1590314391187,2442.3499919326273,907.3205685065974,1548.322269382353,807.331356383938,1272.1565951633656
SRPK2,341.83192837311236,348.67969245974274,460.88034182762175,568.3015111296322,421.6380723446856,1060.0134191615234
SRPR,986.5880859549178,429.87907289557324,604.0781503850291,618.9604788964551,972.2209408326715,1399.3020085949333
SRPRB,680.8847353773376,686.2143719184892,346.5627635675067,623.56583960253,686.9448431705026,1194.8859019176616
SRPX2,265.4060907287173,60.501499148265864,168.468010067538,227.50481888009588,483.8282616350384,290.81879094292293
SRRD,133.39782570658042,146.4773137273805,116.72426411822273,128.95009977009482,142.0674966357601,159.45861242522585
SRRM1,521.0852566663298,587.5013996239501,509.01405898977544,529.6164811986038,273.2945015603578,428.50111708981393
SRRM2,12889.564908898334,9552.868286568295,10201.94135251848,13976.34867079585,12367.289385850345,9960.192359371265
SRXN1,729.5193593328618,1404.2716381255393,270.7521590371146,932.1250069095427,588.8098655747166,571.1006691705226
SS18,644.7561575818054,388.483310320444,764.1227599491901,581.1965211066417,524.3374675030664,469.2438462557307
SS18L1,390.46655232863645,275.4410355960525,589.638035236383,698.172683040942,461.0061738220649,555.6465305213817
SSB,248.73136251539475,442.61623061099766,199.75492622293788,268.9530652347692,134.0797659012194,191.77181141888394
SSBP1,118.11265817770142,146.4773137273805,154.02789491889186,202.63587106729187,65.61350246229884,87.80760596102745
SSBP2,197.31761719098355,7.960723572140245,253.90535803036082,38.685029931028446,183.14725469911244,75.86577155032772
SSBP3,79.20495901328214,175.1359185870854,101.08080604052279,91.18614198028135,43.93251903997401,81.48545833183347
SSFA2,2228.855337847448,9037.013399093606,2436.7694313340317,4367.724093641355,2036.8713373078858,6494.952997725279
SSH1,803.1660756083696,692.5829507762013,620.9249513917828,837.2545763644015,922.0123476441298,866.836686047263
SSH2,950.4595081593856,323.20537702889396,831.5099639762053,366.5867122035553,2476.196527707626,1034.0223677970591
SSH3,1010.210617590458,1673.3440948638795,921.7606836552435,553.5643568701928,511.21476701060664,1019.9731508432949
SSNA1,182.03244966210454,121.00299829653173,146.8078373445688,214.6098089030864,232.2147434970055,154.5413864914083
SSPN,419.64732670195093,31.84289428856098,459.6769988985679,61.71183346140253,457.5828606501189,419.3691260698671
SSPO,88.93188380438696,11.145013000996343,90.2507196790382,23.026803530374078,90.14724686124536,33.01565984134632
SSR1,2069.05585913644,4701.603341706029,2018.0060920232943,2691.372796630122,1998.6443402211553,3789.0738124302566
SSR3,814.282561083918,1635.1326217176063,1115.4988952329122,1465.4257766730063,1258.0675906901647,1576.3221422123647
